app_id,developer,publisher,owners_range,concurrent_users_yesterday,price,initial_price,genres,positive,negative
1568450,Capstone Software,Ziggurat,"200,000 .. 500,000",0,174,499,"Simulation, Strategy",2,0
1432100,DO MY BEST,tinyBuild,"200,000 .. 500,000",8,374,1499,"Adventure, Indie",1987,167
487720,Madmind Studio,Playway S.A.,"200,000 .. 500,000",1,1499,1499,"Action, Adventure, Indie",1336,1513
22180,Frictional Games,Frictional Games,"200,000 .. 500,000",5,339,999,"Action, Adventure, Indie",3418,365
393430,Iceflake Studios,Paradox Interactive,"200,000 .. 500,000",3,1499,1499,"Indie, Simulation, Sports",1370,229
1409670,FYQD-Studio,"FYQD-Studio, PLAYISM","200,000 .. 500,000",3,0,0,,63,4
2497920,Pontypants,Pontypants,"200,000 .. 500,000",12,649,999,"Action, Adventure",4040,506
11200,Frozenbyte,Frozenbyte,"200,000 .. 500,000",1,129,1299,Action,472,305
1407450,ChillyRoom,ChillyRoom,"200,000 .. 500,000",48,1799,1799,"Indie, RPG, Strategy",3099,1513
1771340,ESP Games,David Addis,"200,000 .. 500,000",0,49,99,"Indie, RPG, Strategy",7,2
564230,"Spike Chunsoft Co., Ltd.","Spike Chunsoft Co., Ltd.","200,000 .. 500,000",72,599,2999,"Simulation, Sports",2801,328
2366980,Coal Supper,Panic,"200,000 .. 500,000",25,999,1999,"Adventure, Casual, Indie",5987,209
275670,Passtech Games,Focus Entertainment,"200,000 .. 500,000",3,499,499,"Indie, Strategy",1783,303
1477050,Ellinia games,Ellinia games,"200,000 .. 500,000",0,599,599,"Indie, RPG, Strategy",62,18
1846170,David Szymanski,David Szymanski,"200,000 .. 500,000",3,399,799,"Adventure, Indie, Simulation",7529,641
1807810,Just Purkey Games,Just Purkey Games,"200,000 .. 500,000",1,599,2499,"Action, Indie, RPG, Simulation",213,54
1173780,Square Enix,Square Enix,"200,000 .. 500,000",34,719,1199,RPG,2136,510
1770080,Stitch Heads Entertainment,Raw Fury,"200,000 .. 500,000",0,2499,2499,"Action, Early Access",411,628
1904860,Ironhide Game Studio,Ironhide Game Studio,"200,000 .. 500,000",21,524,1499,"Indie, RPG, Strategy",1009,537
412170,Astronomic Games,New Reality Games,"200,000 .. 500,000",0,899,899,"Adventure, Indie, RPG, Strategy",243,92
2890830,Cheesecake Dev,Cheesecake Dev,"200,000 .. 500,000",119,1199,1999,"Indie, Simulation",4096,828
1557060,BUSAN SANAI GAMES,SuperGG.com,"200,000 .. 500,000",0,0,0,"Action, Adventure, Indie",71,14
15750,Oddworld Inhabitants,Oddworld Inhabitants,"200,000 .. 500,000",2,999,999,"Action, Adventure, Strategy",1448,211
2832560,GenemesicX,GenemesicX,"200,000 .. 500,000",0,299,299,Indie,12,14
1552350,"Jackbox Games, Inc.","Jackbox Games, Inc.","200,000 .. 500,000",39,1649,2999,"Casual, Indie, Strategy",1219,129
2360,Raven Software,id Software,"200,000 .. 500,000",3,499,499,Action,636,100
1664670,GAGA,LightOn Game,"200,000 .. 500,000",0,79,499,Strategy,386,64
41014,Croteam,Devolver Digital,"200,000 .. 500,000",0,199,1999,"Action, Indie",755,74
7860,The Farm 51,Fulqrum Publishing,"200,000 .. 500,000",0,499,499,Action,1181,554
1781160,Take IT Studio!,"Gaming Factory, Ultimate Games S.A.","200,000 .. 500,000",1,0,0,"Adventure, Casual, Indie, Simulation",1502,358
982510,Gameloft,Gameloft,"200,000 .. 500,000",0,0,0,"Action, Adventure, Free To Play, RPG",206,190
1708010,Deck Nine,Telltale,"200,000 .. 500,000",3,999,2499,"Adventure, RPG",1500,422
2539350,Sugarcane Games,Sugarcane Games,"200,000 .. 500,000",10,179,299,"Indie, RPG",877,103
1485590,AMPLITUDE Studios,AMPLITUDE Studios,"200,000 .. 500,000",10,749,1499,"Action, Strategy",2355,1249
982290,The Wandering Band LLC,The Wandering Band LLC,"200,000 .. 500,000",9,624,2499,"Adventure, Indie, Simulation",1878,283
209630,Frogwares,Frogwares,"200,000 .. 500,000",0,199,1999,"Action, Adventure, Indie",803,288
1815570,Triple.B.Titles,Yogscast Games,"200,000 .. 500,000",21,199,1999,"Adventure, RPG, Strategy",2807,320
1919460,Sad Socket,Sad Socket,"200,000 .. 500,000",22,99,99,"Action, Casual",3863,255
2026070,SP GAMES,SP GAMES,"200,000 .. 500,000",0,119,299,"Action, Indie, Simulation",10,8
1462810,KT Racing,Nacon,"200,000 .. 500,000",44,499,4999,"Racing, Simulation, Sports",1847,716
306660,Game-Labs,Game-Labs,"200,000 .. 500,000",11,1999,1999,"Indie, Simulation, Strategy",2168,522
363150,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","200,000 .. 500,000",501,1799,5999,Simulation,4203,3132
2478970,"Aspyr, Crystal Dynamics",Aspyr,"200,000 .. 500,000",252,899,2999,"Action, Adventure",6128,721
610180,"Jackbox Games, Inc.","Jackbox Games, Inc.","200,000 .. 500,000",45,1249,2499,"Casual, Indie, Strategy",3085,163
3185510,Lucky Pikinini,Lucky Pikinini,"200,000 .. 500,000",0,199,199,"Action, Indie, Strategy",2,1
1634860,SoulGame Studio,"SoulGame Studio, IndieArk","200,000 .. 500,000",24,749,1499,"Action, Adventure, Casual, RPG",5886,127
219700,Cyanide Studio,Nacon,"200,000 .. 500,000",2,0,0,"Strategy, Free To Play",453,251
329830,David Szymanski,David Szymanski,"200,000 .. 500,000",0,199,199,Adventure,826,271
1634150,Silver Lining Studio,"Akupara Games, Akatsuki Taiwan Inc.","200,000 .. 500,000",6,1299,1299,"Adventure, Casual, Indie",6518,392
1500380,Two Star Games,V Publishing,"200,000 .. 500,000",0,0,0,"Adventure, Casual, Free To Play, Indie",184,36
1863750,摸鱼猫工作室,摸鱼猫工作室,"200,000 .. 500,000",39,199,199,"Casual, Indie, RPG, Strategy",1558,164
205840,Pendulo Studios,Focus Entertainment,"200,000 .. 500,000",0,74,499,Adventure,811,163
1879330,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","200,000 .. 500,000",62,3999,3999,"Action, Strategy",2014,246
831560,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","200,000 .. 500,000",43,5999,5999,Action,4682,724
1166140,AIXLAB,AIXLAB,"200,000 .. 500,000",0,1499,1499,"Action, Adventure, Indie",86,7
1575940,"Ironclad Games Corporation, Stardock Entertainment",Stardock Entertainment,"200,000 .. 500,000",544,4999,4999,"Simulation, Strategy",5949,997
679110,Cyanide Studio,Nacon,"200,000 .. 500,000",2,299,2999,"Action, Adventure",871,389
860890,Erik Asmussen,Erik Asmussen,"200,000 .. 500,000",37,799,1999,"Indie, Simulation, Strategy",3922,399
314830,Daedalic Entertainment,Daedalic Entertainment,"200,000 .. 500,000",4,99,999,"Adventure, Indie, RPG, Strategy",795,396
208520,Haemimont Games,Kalypso Media Digital,"200,000 .. 500,000",12,299,1499,"Simulation, Strategy",1554,782
15390,Gearbox Software,Ubisoft,"200,000 .. 500,000",15,399,999,Action,1989,199
2152190,Randumb Studios,Randumb Studios,"200,000 .. 500,000",0,199,199,"Adventure, Casual, Indie, RPG, Simulation",109,1
1765980,ESP Games,David Addis,"200,000 .. 500,000",0,74,299,"Indie, RPG, Strategy",2,0
1639080,Goblinz Studio,"Goblinz Publishing, H2 Interactive Co., Ltd.","200,000 .. 500,000",13,799,1999,"RPG, Strategy",308,98
2287520,Steel Wool Studios,ScottGames,"200,000 .. 500,000",16,1999,3999,"Indie, Simulation",4588,232
1506980,零创游戏(ZerocreationGame),零创游戏(ZerocreationGame),"200,000 .. 500,000",8,1399,1399,"Adventure, Casual, Indie, RPG",6252,212
1722620,Siactro,Siactro,"200,000 .. 500,000",1,49,99,"Action, Casual, Indie",962,25
1730700,MONKEYCRAFT Co. Ltd.,Bandai Namco Entertainment,"200,000 .. 500,000",20,749,2999,Action,2017,97
246090,Double Fine Productions,"Double Fine Productions, Xbox Game Studios","200,000 .. 500,000",2,199,999,"Indie, Simulation, Strategy",780,3529
1167140,Black Eye Games,Ravenscourt,"200,000 .. 500,000",4,249,2499,"Adventure, Indie, RPG, Simulation, Strategy",1295,346
2026280,GamesBraz,HandMade Games,"200,000 .. 500,000",0,1999,1999,"Action, Adventure, Casual, Indie, Strategy",2,3
1353270,"Wales Interactive, Good Gate Media",Wales Interactive,"200,000 .. 500,000",2,449,1499,Adventure,2330,388
1406040,Black Tabby Games,Black Tabby Games,"200,000 .. 500,000",0,0,0,"Adventure, Casual, Indie, RPG",686,22
2742830,Shiny Shoe,Big Fan Games,"200,000 .. 500,000",6617,1749,2499,"Indie, Strategy",3505,159
1227650,Exit Plan Games,"Untold Tales, CouchPlay Interactive","200,000 .. 500,000",17,874,2499,"Action, Adventure, Casual, Indie",4599,172
1105500,RGG Studio,SEGA,"200,000 .. 500,000",105,999,1999,"Action, Adventure",5842,548
1560250,Sandstorm Studios Inc.,Sandstorm Studios Inc.,"200,000 .. 500,000",43,974,1499,"Action, Casual, Simulation, Strategy",2803,325
230070,Iron Tower Studio,Iron Tower Studio,"200,000 .. 500,000",20,599,1499,"Indie, RPG",3068,676
15210,Ubisoft,Ubisoft,"200,000 .. 500,000",54,249,999,Simulation,2145,297
580200,Prideful Sloth,Prideful Sloth,"200,000 .. 500,000",1,2499,2499,"Adventure, Indie",2593,572
207150,Tindalos Interactive,Fulqrum Publishing,"200,000 .. 500,000",0,0,0,"Action, Indie, Strategy",217,351
42170,Fatshark,Fatshark,"200,000 .. 500,000",1,149,1499,"Action, Adventure, Indie, RPG, Strategy",506,406
447290,Sobaka Studio,ESDigital Games,"200,000 .. 500,000",2,249,999,"Action, Indie",2657,380
1128860,Best Way,Fulqrum Publishing,"200,000 .. 500,000",69,4499,4499,"Action, Simulation, Strategy",3948,2278
1574310,Night School Studio,Netflix,"200,000 .. 500,000",6,1999,1999,"Adventure, Indie",1698,213
1875830,ATLUS,SEGA,"200,000 .. 500,000",410,1799,5999,"Adventure, RPG",8976,678
1510460,InterAction studios,InterAction studios,"200,000 .. 500,000",91,0,0,"Action, Casual, Indie, Massively Multiplayer, Free To Play",3181,309
1106880,Norsfell,Gearbox Publishing,"200,000 .. 500,000",0,0,0,"Action, Adventure, Indie",422,58
2244130,Cassel Games,Cassel Games,"200,000 .. 500,000",687,2200,2200,"Adventure, Casual, Indie, Simulation, Strategy",3324,471
2556990,Ubisoft,Ubisoft,"200,000 .. 500,000",1,1199,1999,"Action, Adventure",924,199
2638370,Mega Cat Studios,Mega Cat Studios,"200,000 .. 500,000",44,1399,1999,"Action, Adventure, Indie",9367,405
1653060,PYSL,Wolf Game,"200,000 .. 500,000",0,99,199,"Action, Adventure, Casual, Indie, RPG",11,1
2144120,Konnichiwa Games & Media,Flashfire Media,"200,000 .. 500,000",0,699,699,RPG,3,0
1090630,"Cygames, Inc., Arc System Works","XSEED Games, Marvelous USA, Inc.","200,000 .. 500,000",13,1999,1999,Action,7086,1453
640380,Walter Machado,Walter Machado,"200,000 .. 500,000",5,99,99,"Action, Indie",321,20
1043810,Suspicious Developments,Suspicious Developments,"200,000 .. 500,000",159,1999,1999,"Adventure, Indie, RPG, Strategy",9301,166
648410,Iron Tower Studio,Iron Tower Studio,"200,000 .. 500,000",68,3999,3999,RPG,2833,397
3148860,Y.Kageyama,Y.Kageyama,"200,000 .. 500,000",0,374,499,"Action, Casual, Indie",3,0
1608640,Lateralis Heavy Industries,Super Rare Originals,"200,000 .. 500,000",15,1499,1499,"Action, Simulation",3164,236
1590180,Andrew Simon Thomas LLC,Andrew Simon Thomas LLC,"200,000 .. 500,000",0,499,499,Action,10,5
486360,Vidas Salavejus,Vidas Salavejus,"200,000 .. 500,000",0,499,499,"Action, Indie",205,142
1227800,Nimble Giant Entertainment,Nimble Giant Entertainment,"200,000 .. 500,000",0,0,0,"Action, Free To Play, Sports, Strategy",541,215
1845760,GiBar, RoBot ,"200,000 .. 500,000",0,99,99,Action,11,2
1590760,Leikir Studio,"Dotemu, Gamirror Games","200,000 .. 500,000",30,1499,2499,"Action, Indie, RPG, Strategy",871,234
2293440,Peanut Button,Peanut Button,"200,000 .. 500,000",0,2499,2499,Adventure,35,0
425210,Frozenbyte,Frozenbyte,"200,000 .. 500,000",2,339,1699,"Action, Adventure",1018,311
742250,SIGONO INC.,SIGONO INC.,"200,000 .. 500,000",3,374,1499,"Adventure, Indie",1453,121
1695840,Black Flag Studios,Black Flag Studios,"200,000 .. 500,000",12,199,499,"Indie, Early Access",3140,1511
1205450,Snoozy Kazoo,Graffiti Games,"200,000 .. 500,000",23,299,1499,"Action, Adventure, Casual, Indie",12156,673
1786790,Shimobashira Workshop,Kagura Games,"200,000 .. 500,000",44,1299,1999,"Adventure, Indie, RPG",2694,110
1498570,SNK CORPORATION,SNK CORPORATION,"200,000 .. 500,000",199,2999,2999,Action,6982,1386
1694560,Active Fungus Studios,Active Fungus Studios,"200,000 .. 500,000",0,1799,1799,"Adventure, Indie, RPG",289,76
425220,"Spike Chunsoft Co., Ltd.",BANDAI NAMCO Entertainment,"200,000 .. 500,000",13,4999,4999,Action,3867,958
1143810,Hungry Couch Games,tinyBuild,"200,000 .. 500,000",23,1999,1999,"Action, Adventure, Indie, RPG",3236,658
748300,DRAGO entertainment,DRAGO entertainment,"200,000 .. 500,000",1,169,1699,"Indie, Simulation",860,694
1775390,Adobe,Adobe,"200,000 .. 500,000",124,0,0,"Animation & Modeling, Game Development",573,60
722060,Illwinter Game Design,Illwinter Game Design,"200,000 .. 500,000",23,3999,3999,"Indie, Strategy",2013,123
370020,Trese Brothers,Trese Brothers,"200,000 .. 500,000",10,999,999,"Action, Indie, RPG, Strategy",888,62
525920,Cyanide Studio,Focus Entertainment,"200,000 .. 500,000",33,99,999,"Simulation, Sports",321,120
1667400,КиКо,КиКо,"200,000 .. 500,000",2,28,99,Casual,142,12
40980,Firefly Studios,Firefly Studios,"200,000 .. 500,000",57,374,1499,"Simulation, Strategy",2120,312
1801650,DSGame,DSGame,"200,000 .. 500,000",5,399,399,Casual,1778,249
1029890,Bloober Team SA,"Bloober Team SA, NA Publishing","200,000 .. 500,000",1,1999,1999,"Adventure, Casual, Indie",1667,658
2291760,Flipline Studios,Flipline Studios,"200,000 .. 500,000",122,599,599,"Action, Casual, Indie, Simulation, Strategy",11230,84
1927740,ustwo games,ustwo games,"200,000 .. 500,000",31,279,799,"Adventure, Casual, Indie, Strategy",2780,230
2179650,Archor Wright,Archor Games,"200,000 .. 500,000",0,99,99,Indie,4,0
2082040,R2 GameStudio,R2 GameStudio,"200,000 .. 500,000",0,299,299,"Action, Indie",4,12
1333200,Tequila Works,Riot Forge,"200,000 .. 500,000",4,2999,2999,Adventure,2593,137
2024230,Terapoly,Terapoly,"200,000 .. 500,000",2,299,599,"Action, Casual",1094,263
396480,Bugbyte Ltd.,Bugbyte Ltd.,"200,000 .. 500,000",0,399,999,"Action, Indie, Simulation, Strategy",808,212
2825530,Alawar,Alawar,"200,000 .. 500,000",174,559,1399,"Adventure, Indie, Simulation, Strategy",1586,184
385600,Teyon,Mastiff,"200,000 .. 500,000",0,95,399,Action,69,41
1017100,Aleksandr Golovkin,Aleksandr Golovkin,"200,000 .. 500,000",179,0,0,"Free To Play, Indie, Strategy",1308,329
1889040,Madison Karrh,Madison Karrh,"200,000 .. 500,000",3,494,1099,"Adventure, Indie",3037,115
414120,Alientrap,Alientrap,"200,000 .. 500,000",0,374,1499,"Action, Adventure, Casual, Indie, Simulation, Early Access",191,31
2996040,Super Evil Megacorp,Super Evil Megacorp,"200,000 .. 500,000",139,749,2999,"Action, Adventure, Indie, RPG, Strategy",1472,344
306670,Codemasters,"Codemasters, Electronic Arts","200,000 .. 500,000",0,199,999,"Action, Adventure",165,572
1368340,Revolution Software Ltd,Revolution Software Ltd,"200,000 .. 500,000",2,0,0,"Adventure, Indie, Free To Play",451,53
244430,"Cyan Worlds, Inc.","Cyan Worlds, Inc.","200,000 .. 500,000",5,719,1799,"Adventure, Indie",1362,169
15190,Gearbox Software,Ubisoft,"200,000 .. 500,000",11,399,999,Action,1679,237
1147030,Cloak and Dagger Games,Cloak and Dagger Games,"200,000 .. 500,000",0,0,0,"Adventure, Free To Play",556,73
1436700,Frozenbyte,THQ Nordic,"200,000 .. 500,000",42,1199,2999,"Action, Adventure, Indie, RPG",2497,224
708420,Bad Viking,Bad Viking,"200,000 .. 500,000",0,0,0,"Action, Free To Play, Indie, Strategy",305,110
1633740,Astronomic Games,Astronomic Games,"200,000 .. 500,000",0,699,699,"Adventure, Casual, Indie, RPG",12,4
557400,Holyday Studios,Holyday Studios,"200,000 .. 500,000",30,0,0,"Adventure, Casual, Free To Play, Indie, RPG, Simulation",1505,250
259550,Lonely Troops,Lonely Troops,"200,000 .. 500,000",5,159,799,"Adventure, Casual, Indie, RPG",4398,297
503770,Wenkly Studio Sp. z o.o.,Wenkly Studio Sp. z o.o.,"200,000 .. 500,000",19,1999,1999,"Action, Adventure, Indie, Simulation",541,102
508550,Nicholas Rizzo,Nicholas Rizzo,"200,000 .. 500,000",4,1499,1499,"Action, Indie, Strategy",1333,465
262830,10tons Ltd,10tons Ltd,"200,000 .. 500,000",20,1399,1399,"Action, Indie, RPG",2778,224
1676600,橙光游戏,橙光游戏,"200,000 .. 500,000",0,1099,1099,"Adventure, Casual, Indie, RPG, Strategy",4,2
1768280,The Secret Games Company,"Goblinz Publishing, IndieArk","200,000 .. 500,000",17,449,1499,"Simulation, Strategy",1337,183
1724470,Succubella Games,Angel And Demons,"200,000 .. 500,000",0,71,299,RPG,8,6
1191210,DSGame,DSGame,"200,000 .. 500,000",0,199,199,"Action, Adventure, Casual, Indie, RPG, Strategy",2410,477
224000,Blackbird Interactive,Blackbird Interactive,"200,000 .. 500,000",0,0,0,"Free To Play, Simulation",408,132
2141690,Quadfix Games,Quadfix Games,"200,000 .. 500,000",7,849,999,"Casual, Indie, Simulation",1331,499
1629530,Feperd Games,Feperd Games,"200,000 .. 500,000",4,2499,2499,"Action, Indie",1814,59
377900,Dreamsite Games,Dreamsite Games,"200,000 .. 500,000",2,999,999,"Casual, Indie, Simulation, Strategy",689,189
1026820,L. Stotch,L. Stotch,"200,000 .. 500,000",12,0,0,"Casual, Free to Play, Indie",3322,260
2435900,HeadHunters games,HeadHunters games,"200,000 .. 500,000",8,699,699,"Action, Indie",1662,78
2340650,香港商河洛互動娛樂股份有限公司,心火游戏,"200,000 .. 500,000",32,2999,2999,"Adventure, RPG, Strategy",5093,3625
1132730,熊窝dodox,"熊窝dodox, RuiXiao","200,000 .. 500,000",1,599,599,"Action, Adventure, Indie, RPG, Strategy",1140,123
585830,SC Jogos,SC Jogos,"200,000 .. 500,000",3,499,499,"Casual, Indie, Strategy",441,198
1622900,Nimble Giant Entertainment,Paradox Interactive,"200,000 .. 500,000",31,749,2999,"Adventure, Simulation, Strategy",1434,1894
3154940,Pinaattikeitto,Pinaattikeitto,"200,000 .. 500,000",0,299,299,Action,2,0
1196470,Winning Streak Games,THQ Nordic,"200,000 .. 500,000",24,499,2499,"Simulation, Sports, Strategy",1105,321
252470,MinMax Games Ltd.,MinMax Games Ltd.,"200,000 .. 500,000",6,399,1999,"Action, Adventure, Indie, RPG, Simulation, Strategy",2211,591
1546570,SOFTSTAR ENTERTAINMENT,SOFTSTAR ENTERTAINMENT,"200,000 .. 500,000",28,324,499,RPG,3638,99
270630,SFB Games,SFB Games,"200,000 .. 500,000",2,499,499,"Action, Casual, Indie",1856,274
1271280,Dylan White,Dylan White,"200,000 .. 500,000",5,1499,1499,"Indie, RPG, Strategy",945,75
457210,Pine Studio,Pine Studio,"200,000 .. 500,000",3,599,1499,"Action, Indie, Racing",2808,153
2395210,"Vicarious Visions, Iron Galaxy Studios",Activision,"200,000 .. 500,000",267,1599,3999,Sports,3645,369
63500,Ronimo Games,Atari,"200,000 .. 500,000",2,599,599,"Action, Casual, Indie, Strategy",793,224
1028310,Weather Factory,Weather Factory,"200,000 .. 500,000",125,1249,2499,"Indie, RPG, Simulation",3690,666
511680,Marvelous Inc.,"XSEED Games, Marvelous USA, Inc., Marvelous Europe","200,000 .. 500,000",5,3999,3999,Action,3946,388
1918040,Milkstone Studios,Milkstone Studios,"200,000 .. 500,000",45,399,799,"Action, Casual, Indie",2142,269
1099410,"CREATIVE ASSEMBLY, Feral Interactive (Mac)","SEGA, Feral Interactive (Mac)","200,000 .. 500,000",96,799,3999,"Action, Simulation, Strategy",2339,922
1101450,Double W,Toffee Cafe,"200,000 .. 500,000",5,49,99,"Action, Casual",3879,477
1456280,DreamTeam Mobile,DreamTeam Mobile,"200,000 .. 500,000",0,0,0,Action,42,14
1747650,Trinity Team,101XP,"200,000 .. 500,000",2,0,0,"Action, Adventure, Casual, Indie, RPG, Simulation, Free To Play",1608,280
1173800,Square Enix,Square Enix,"200,000 .. 500,000",68,1079,1799,RPG,2153,214
271920,Bossa Studios,Bossa Studios,"200,000 .. 500,000",0,0,0,Simulation,459,91
1049280,Amanita Design,Amanita Design,"200,000 .. 500,000",5,209,699,"Adventure, Casual, Indie",4909,201
2233790,HideChara,Thermite Games,"200,000 .. 500,000",12,179,599,"Adventure, Indie, RPG, Strategy",670,247
1278540,Asteroid Game Studio,Asteroid Game Studio,"200,000 .. 500,000",156,1999,1999,"Casual, Indie, RPG, Simulation, Sports, Strategy",3439,300
1580240,Marvelous Inc.,"XSEED Games, Marvelous USA, Inc., Marvelous Europe","200,000 .. 500,000",59,2999,2999,RPG,1682,225
269730,HB Studios,HB Studios,"200,000 .. 500,000",3,0,0,"Simulation, Sports",715,402
1040420,Afterburner Studios,"indie.io, Maple Whispering Limited","200,000 .. 500,000",11,2499,2499,"Action, Adventure, Indie, RPG",2670,358
1684930,Jasozz Games,3D Realms,"200,000 .. 500,000",17,749,999,"Action, Indie",6672,118
